ID,Surname,First Name,Department,Staff or Student,Date of first journey,Destination,Estimated CO2eq emission (please enter in kg),Travel mode
4146,Scrivens,Sharon,Meteorology,Staff,2023-05-09,Amsterdam,55.1004198,Flight
371,Perez,Wade,Meteorology,Staff,2023-05-09,Oslo,182.4827694,Flight
4968,Anderson,Bea,Mathematics and Statistics,Staff,2023-05-09,Barcelona,175.3229112,Flight
2275,Mcveigh,Anthony,Meteorology,Staff,2023-05-09,Nanjing,2820,Flight
3762,Gonzalez,Richard,Meteorology,Staff,2023-05-10,Luxembourg,77.173503,Flight
4729,Spahr,Kenneth,Mathematics and Statistics,Student,2023-05-10,Kigali,1976,Flight
2509,Vessels,Daniel,Meteorology,Student,2023-05-10,Brussels,52.1993256,Flight
3647,Medina,Allen,Computer Science,Student,2023-05-10,Rotterdam,4.40548925,Train
1114,Thomas,Linda,Computer Science,Student,2023-05-10,Accra,1494,Flight
2426,Spahr,Kenneth,Mathematics and Statistics,Student,2023-05-11,Toronto,1687,Flight
2732,Heins,Paul,Meteorology,Staff,2023-05-11,Helsinki,279.3243444,Flight
3668,Duque,Robert,Computer Science,Staff,2023-05-11,Rome,221.2103382,Flight
2046,Mcdonald,Wayne,Computer Science,Staff,2023-05-12,Prague,157.2156132,Flight
3873,Werner,Dorthy,Meteorology,Student,2023-05-12,Amsterdam,4.91227905,Train
3909,Bourne,Marta,Meteorology,Staff,2023-05-12,Chicago,1928,Flight
4630,Gonzales,John,Meteorology,Staff,2023-05-12,Delhi,1976,Flight
4055,Mcnulty,Luz,Mathematics and Statistics,Staff,2023-05-12,Andorra La Vella,168.8791902,Flight
2972,Allen,James,Computer Science,Staff,2023-05-13,Vaduz,7.80235905,Train
377,Taylor,Antone,Meteorology,Staff,2023-05-13,Delhi,1976,Flight
1712,Wing,Kenny,Meteorology,Staff,2023-05-13,Paris,4.34139905,Train
4232,Relyea,Robert,Meteorology,Staff,2023-05-13,Monaco,158.0826528,Flight
2907,Smith,Edna,Computer Science,Student,2023-05-13,Denver,2254,Flight
1020,Law,Howard,Meteorology,Staff,2023-05-13,Andorra La Vella,168.8791902,Flight
4001,Veenstra,James,Meteorology,Student,2023-05-13,Rotterdam,4.40548925,Train
2089,Dinh,Terrence,Computer Science,Staff,2023-05-14,Vaduz,141.8297316,Flight
402,Muto,Donn,Mathematics and Statistics,Student,2023-05-14,Copenhagen,9.34105905,Train
1732,Smith,Edna,Computer Science,Student,2023-05-14,Belgrade,11.43230845,Train
1234,Mills,Bradley,Meteorology,Staff,2023-05-14,Cologne,4.88609885,Train
2885,Pickerel,Morris,Meteorology,Staff,2023-05-15,Warsaw,9.58867825,Train
4381,Strain,Johnny,Meteorology,Staff,2023-05-15,Lisbon,240.2479194,Flight
3586,Mcdonald,Wayne,Computer Science,Staff,2023-05-15,Berlin,7.68193905,Train
985,Belcher,Arthur,Meteorology,Staff,2023-05-15,Copenhagen,9.34105905,Train
2692,Mize,Helen,Meteorology,Staff,2023-05-15,Luxembourg,77.173503,Flight
32,Kline,Jorge,Meteorology,Staff,2023-05-16,Paris,4.34139905,Train
276,Lu,Delcie,Mathematics and Statistics,Student,2023-05-16,Barcelona,175.3229112,Flight
3351,Schmitz,Ruth,Computer Science,Student,2023-05-16,Toronto,1687,Flight
4665,Perez,Wade,Meteorology,Staff,2023-05-16,Warsaw,9.58867825,Train
2206,Altenburg,Brad,Meteorology,Staff,2023-05-16,Rome,221.2103382,Flight
3823,Martin,Shannon,Meteorology,Staff,2023-05-16,Paris,56.23458,Flight
3744,Fischer,Leona,Meteorology,Student,2023-05-16,Delhi,1976,Flight
4048,Spahr,Kenneth,Mathematics and Statistics,Student,2023-05-17,Barcelona,175.3229112,Flight
1455,Vinson,Tina,Computer Science,Student,2023-05-17,Delhi,1976,Flight
1452,Pons,Bradley,Meteorology,Staff,2023-05-17,Madrid,10.66121905,Train
2655,Avery,Elizabeth,Meteorology,Staff,2023-05-17,Vaduz,141.8297316,Flight
770,Mulholland,Hugh,Meteorology,Staff,2023-05-17,Copenhagen,147.5835576,Flight
4300,Smith,David,Meteorology,Staff,2023-05-18,Budapest,224.7109818,Flight
2017,Vinson,Tina,Computer Science,Student,2023-05-18,Belgrade,256.8752214,Flight
4539,Perez,Cesar,Mathematics and Statistics,Staff,2023-05-18,Vienna,12.12855905,Train
671,Strain,Johnny,Meteorology,Staff,2023-05-18,Accra,1494,Flight
186,Foster,Paul,Meteorology,Staff,2023-05-18,Amsterdam,55.1004198,Flight
2431,Mize,Helen,Meteorology,Staff,2023-05-18,Amsterdam,55.1004198,Flight
4187,Madonia,Matthew,Mathematics and Statistics,Staff,2023-05-18,Stockholm,221.0140122,Flight
1741,Ullman,Joyce,Meteorology,Student,2023-05-18,Milan,148.364331,Flight
3177,Lea,Charlene,Meteorology,Student,2023-05-18,Amsterdam,55.1004198,Flight
3121,Vaillancourt,Evelia,Meteorology,Staff,2023-05-18,Madrid,191.3733168,Flight
4172,Nesbitt,Jacalyn,Mathematics and Statistics,Staff,2023-05-19,Lisbon,13.23017905,Train
4957,Edgington,Helen,Meteorology,Staff,2023-05-19,Prague,157.2156132,Flight
3321,Evens,Frances,Mathematics and Statistics,Student,2023-05-19,Cologne,79.9764342,Flight
3803,Bennett,Janet,Meteorology,Staff,2023-05-19,Monaco,8.73449905,Train
945,Mitchell,Paul,Meteorology,Staff,2023-05-19,Stockholm,12.16869905,Train
764,Nelson,Minnie,Computer Science,Staff,2023-05-19,Andorra La Vella,10.16615905,Train
1903,Kindig,David,Meteorology,Staff,2023-05-19,Lisbon,13.23017905,Train
1384,Sweitzer,Guadalupe,Meteorology,Student,2023-05-19,Kigali,1976,Flight
1055,Thomas,Linda,Computer Science,Student,2023-05-20,Lisbon,13.23017905,Train
2336,Helgason,Debbie,Computer Science,Student,2023-05-20,Chicago,1928,Flight
4614,Evens,Frances,Mathematics and Statistics,Student,2023-05-20,Berlin,7.68193905,Train
2918,Heins,Paul,Meteorology,Staff,2023-05-20,Madrid,10.66121905,Train
4505,Croyle,Norma,Mathematics and Statistics,Student,2023-05-20,Copenhagen,9.34105905,Train
1428,Durham,Elnora,Meteorology,Student,2023-05-20,LA,2652,Flight
2803,Tammaro,Thomas,Meteorology,Staff,2023-05-21,Milan,7.89918565,Train
2591,Urbanek,Jack,Meteorology,Student,2023-05-21,Madrid,191.3733168,Flight
1839,Hart,Natisha,Meteorology,Staff,2023-05-21,Madrid,191.3733168,Flight
4242,Clark,Neil,Meteorology,Staff,2023-05-22,Andorra La Vella,168.8791902,Flight
2432,Standen,Don,Mathematics and Statistics,Student,2023-05-22,Zurich,119.0377572,Flight
1595,Trexler,Dennis,Meteorology,Student,2023-05-22,Madrid,10.66121905,Train
414,Hopkins,Cassidy,Meteorology,Staff,2023-05-22,Rotterdam,55.1004198,Flight
1720,Sweitzer,Guadalupe,Meteorology,Student,2023-05-22,Madrid,191.3733168,Flight
190,Legault,Marie,Mathematics and Statistics,Staff,2023-05-22,Prague,157.2156132,Flight
1937,Dixon,Katherine,Meteorology,Staff,2023-05-23,Budapest,224.7109818,Flight
1427,Branco,Charles,Meteorology,Staff,2023-05-24,Budapest,224.7109818,Flight
351,Waddell,Ilene,Meteorology,Staff,2023-05-24,Delhi,1976,Flight
1713,Hema,Joyce,Meteorology,Student,2023-05-24,Zurich,6.76946765,Train
3126,Menter,Susan,Computer Science,Staff,2023-05-24,Luxembourg,77.173503,Flight
470,Croyle,Norma,Mathematics and Statistics,Student,2023-05-25,New York,1687,Flight
1945,Wynn,Donna,Mathematics and Statistics,Student,2023-05-25,Luxembourg,77.173503,Flight
676,Williams,Eva,Meteorology,Student,2023-05-25,Stockholm,12.16869905,Train
1370,Brown,Eric,Meteorology,Staff,2023-05-25,Monaco,8.73449905,Train
3526,Harris,Steven,Meteorology,Staff,2023-05-26,Monaco,8.73449905,Train
1886,Perez,Cesar,Mathematics and Statistics,Staff,2023-05-26,Accra,1494,Flight
1448,Jones,Stephen,Meteorology,Staff,2023-05-26,Barcelona,175.3229112,Flight
2299,Burnette,Amy,Meteorology,Student,2023-05-26,Madrid,10.66121905,Train
4529,Granger,David,Meteorology,Staff,2023-05-26,Warsaw,9.58867825,Train
4340,Nesbitt,Jacalyn,Mathematics and Statistics,Staff,2023-05-26,Paris,4.34139905,Train
4313,Mason,Jose,Mathematics and Statistics,Student,2023-05-28,Belgrade,11.43230845,Train
3339,Miller,Dominique,Meteorology,Student,2023-05-28,Paris,4.34139905,Train
2043,Burgess,Sara,Meteorology,Staff,2023-05-28,Tokyo,2893,Flight
3174,Scrivens,Sharon,Meteorology,Staff,2023-05-29,Berlin,144.5163414,Flight
4194,Charles,Mitchell,Meteorology,Staff,2023-05-29,Monaco,158.0826528,Flight
1284,Uong,Susan,Mathematics and Statistics,Staff,2023-05-29,Copenhagen,147.5835576,Flight
3927,Shae,Raymond,Meteorology,Staff,2023-05-29,Belfast,80.0851686,Flight
2629,Charles,Mitchell,Meteorology,Staff,2023-05-29,Belgrade,256.8752214,Flight
253,Ackerman,Paul,Mathematics and Statistics,Staff,2023-05-30,Paris,56.23458,Flight
3787,Vinson,Tina,Computer Science,Student,2023-05-30,Rome,10.31333905,Train
3483,Hanson,Lawrence,Meteorology,Student,2023-05-31,Stockholm,12.16869905,Train
3801,Jones,Lauretta,Meteorology,Staff,2023-05-31,Cologne,79.9764342,Flight
212,Law,Howard,Meteorology,Staff,2023-05-31,Paris,4.34139905,Train
2395,Gunia,Linda,Mathematics and Statistics,Student,2023-05-31,Zurich,119.0377572,Flight
2058,Callahan,Rudy,Mathematics and Statistics,Staff,2023-05-31,Vaduz,141.8297316,Flight
3751,Ward,Donald,Meteorology,Student,2023-05-31,Accra,1494,Flight
356,Clark,Neil,Meteorology,Staff,2023-05-31,Rotterdam,4.40548925,Train
4095,Fischer,Leona,Meteorology,Student,2023-06-01,Belgrade,256.8752214,Flight
2263,Lu,Delcie,Mathematics and Statistics,Student,2023-06-01,Belgrade,11.43230845,Train
1252,Ryan,David,Meteorology,Staff,2023-06-01,Milan,7.89918565,Train
2860,Rankin,Judith,Meteorology,Student,2023-06-02,Amsterdam,55.1004198,Flight
3922,Blosser,Ruby,Meteorology,Staff,2023-06-02,Accra,1494,Flight
4977,Tracy,Carol,Meteorology,Staff,2023-06-02,Cologne,79.9764342,Flight
4438,Gibbs,Ray,Meteorology,Staff,2023-06-02,Helsinki,279.3243444,Flight
3658,Reynolds,Margaret,Mathematics and Statistics,Staff,2023-06-03,Rome,10.31333905,Train
3161,Oconnell,Gary,Meteorology,Student,2023-06-04,Belgrade,11.43230845,Train
4220,Uong,Susan,Mathematics and Statistics,Staff,2023-06-04,Vaduz,141.8297316,Flight
4627,Cronin,Troy,Meteorology,Staff,2023-06-05,Berlin,144.5163414,Flight
158,Carpenter,Arthur,Mathematics and Statistics,Student,2023-06-05,Budapest,10.00140665,Train
1976,Cambre,Kip,Meteorology,Staff,2023-06-05,Denver,2254,Flight
3306,Kirby,Linda,Computer Science,Student,2023-06-05,Brussels,52.1993256,Flight
1488,Veenstra,James,Meteorology,Student,2023-06-05,Rotterdam,4.40548925,Train
1441,Lee,Irene,Meteorology,Staff,2023-06-06,Oslo,182.4827694,Flight
751,Rybka,Donald,Meteorology,Staff,2023-06-06,Lisbon,13.23017905,Train
1522,Manylath,Victoria,Meteorology,Student,2023-06-06,Vaduz,7.80235905,Train
4403,Wallace,Christina,Meteorology,Staff,2023-06-06,Brussels,3.95337905,Train
1557,Pinneo,Theresa,Computer Science,Student,2023-06-06,Cape Town,2893,Flight
1786,Styles,Eddie,Meteorology,Student,2023-06-07,Delhi,1976,Flight
3068,Foster,Paul,Meteorology,Staff,2023-06-07,Tokyo,2893,Flight
695,Merrill,Kathryn,Meteorology,Staff,2023-06-07,Berlin,144.5163414,Flight
4775,Hoang,Frank,Meteorology,Staff,2023-06-07,Rotterdam,55.1004198,Flight
3548,Hawkin,Matthew,Meteorology,Staff,2023-06-07,Prague,7.90297665,Train
1889,Vinciguerra,David,Mathematics and Statistics,Student,2023-06-07,Denver,2254,Flight
655,Uong,Susan,Mathematics and Statistics,Staff,2023-06-07,Berlin,7.68193905,Train
4874,Schafer,Maxine,Meteorology,Staff,2023-06-08,Cape Town,2893,Flight
2507,Hart,Natisha,Meteorology,Staff,2023-06-08,Monaco,8.73449905,Train
1447,Obrien,Beatrice,Meteorology,Staff,2023-06-08,Cape Town,2893,Flight
267,Jones,Lauretta,Meteorology,Staff,2023-06-08,Andorra La Vella,168.8791902,Flight
113,Ceja,James,Mathematics and Statistics,Staff,2023-06-09,Kigali,1976,Flight
71,Vinson,Tina,Computer Science,Student,2023-06-09,Sydney,5063,Flight
2919,Kosmowski,Mindy,Walker Institute,Staff,2023-06-09,Monaco,8.73449905,Train
1621,Duclos,Ana,Meteorology,Staff,2023-06-09,Dublin,72.5432298,Flight
4792,Feather,James,Meteorology,Student,2023-06-09,Vaduz,141.8297316,Flight
449,Droke,Marcos,Mathematics and Statistics,Staff,2023-06-10,LA,2652,Flight
2077,Condon,Pearl,Meteorology,Staff,2023-06-10,Belgrade,11.43230845,Train
2330,Mulholland,Hugh,Meteorology,Staff,2023-06-10,Milan,7.89918565,Train
1537,Smith,Edna,Computer Science,Student,2023-06-11,Milan,148.364331,Flight
3981,Walter,Barbara,Meteorology,Staff,2023-06-11,Stockholm,12.16869905,Train
4927,Rice,Pamela,Meteorology,Student,2023-06-11,Rotterdam,55.1004198,Flight
168,Pariente,Nancy,Meteorology,Student,2023-06-11,Sydney,5063,Flight
3247,Lu,Delcie,Mathematics and Statistics,Student,2023-06-11,Berlin,144.5163414,Flight
523,Hjort,Ricky,Walker Institute,Staff,2023-06-11,Andorra La Vella,10.16615905,Train
1274,Bennett,Janet,Meteorology,Staff,2023-06-11,Cologne,4.88609885,Train
4535,Ruby,James,Meteorology,Staff,2023-06-12,Brussels,52.1993256,Flight
4599,Keen,Jose,Computer Science,Staff,2023-06-13,Belgrade,11.43230845,Train
4233,Williams,Lillian,Meteorology,Staff,2023-06-13,Denver,2254,Flight
299,Milton,Debbie,Meteorology,Staff,2023-06-13,Copenhagen,9.34105905,Train
4862,Dinh,Terrence,Computer Science,Staff,2023-06-13,Brussels,3.95337905,Train
1544,Rieben,Tyler,Meteorology,Student,2023-06-13,LA,2652,Flight
380,Carpenter,Arthur,Mathematics and Statistics,Student,2023-06-13,Paris,56.23458,Flight
4235,Byrn,Nathaniel,Meteorology,Student,2023-06-13,Cologne,79.9764342,Flight
718,Mayers,Ralph,Mathematics and Statistics,Staff,2023-06-14,Budapest,10.00140665,Train
4746,Edgington,Helen,Meteorology,Staff,2023-06-15,Oslo,12.54779905,Train
3124,Kendall,Margo,Meteorology,Student,2023-06-15,Delhi,1976,Flight
4037,Reese,Horace,Meteorology,Staff,2023-06-15,Monaco,158.0826528,Flight
2344,Allen,James,Computer Science,Staff,2023-06-15,Milan,148.364331,Flight
908,Anderson,Bea,Mathematics and Statistics,Staff,2023-06-15,Barcelona,175.3229112,Flight
1355,Rubio,Robert,Meteorology,Student,2023-06-15,Stockholm,12.16869905,Train
3073,Hogan,Shavonne,Computer Science,Staff,2023-06-15,Accra,1494,Flight
1957,Wallace,Christina,Meteorology,Staff,2023-06-16,Prague,7.90297665,Train
3244,Fung,Matthew,Meteorology,Staff,2023-06-16,Zurich,119.0377572,Flight
2042,Rice,Pamela,Meteorology,Student,2023-06-16,Andorra La Vella,168.8791902,Flight
1332,Rossi,Robert,Meteorology,Student,2023-06-16,Rome,10.31333905,Train
4605,Jones,Boyd,Meteorology,Staff,2023-06-17,Monaco,158.0826528,Flight
1810,Jones,Sandra,Computer Science,Student,2023-06-17,Helsinki,279.3243444,Flight
4982,Stevens,Judy,Computer Science,Student,2023-06-17,Kigali,1976,Flight
207,Jones,Stephen,Meteorology,Staff,2023-06-17,Andorra La Vella,168.8791902,Flight
4682,Thomas,Florence,Meteorology,Staff,2023-06-17,Belgrade,256.8752214,Flight
663,Leiva,Carmen,Meteorology,Staff,2023-06-17,Vienna,192.2462124,Flight
4102,Romo,Vernon,Computer Science,Staff,2023-06-17,Berlin,7.68193905,Train
34,Reed,Pete,Meteorology,Staff,2023-06-17,Delhi,1976,Flight
3974,Cano,Betty,Meteorology,Staff,2023-06-18,Amsterdam,55.1004198,Flight
4673,Medina,Allen,Computer Science,Student,2023-06-18,Jakarta,3544,Flight
520,Leiva,Carmen,Meteorology,Staff,2023-06-18,Chicago,1928,Flight
1159,Freudenburg,James,Computer Science,Staff,2023-06-18,Helsinki,279.3243444,Flight
118,Dickman,Richard,Meteorology,Staff,2023-06-18,Milan,7.89918565,Train
3113,Ruby,James,Meteorology,Staff,2023-06-18,Jakarta,3544,Flight
1816,Mills,Lisa,Mathematics and Statistics,Staff,2023-06-19,Toronto,1687,Flight
1788,Cano,Betty,Meteorology,Staff,2023-06-19,Delhi,1976,Flight
4726,Reese,Horace,Meteorology,Staff,2023-06-20,Cape Town,2893,Flight
4662,Strain,Johnny,Meteorology,Staff,2023-06-20,Delhi,1976,Flight
4731,Rupert,Robert,Meteorology,Staff,2023-06-20,Cologne,4.88609885,Train
544,Hayden,Howard,Mathematics and Statistics,Staff,2023-06-20,Cologne,4.88609885,Train
3538,Hagge,Douglas,Mathematics and Statistics,Staff,2023-06-20,Dublin,72.5432298,Flight
4720,Fischer,Leona,Meteorology,Student,2023-06-20,Dublin,72.5432298,Flight
3343,Lea,Charlene,Meteorology,Student,2023-06-20,Luxembourg,4.98809905,Train
4760,Gonzalez,Richard,Meteorology,Staff,2023-06-21,Kigali,1976,Flight
3337,Mcnulty,Luz,Mathematics and Statistics,Staff,2023-06-22,Prague,7.90297665,Train
3544,Wynn,Donna,Mathematics and Statistics,Student,2023-06-22,Rome,10.31333905,Train
407,Ryan,Jeffrey,Mathematics and Statistics,Student,2023-06-22,Stockholm,12.16869905,Train
3521,Shams,Scott,Meteorology,Student,2023-06-22,Brussels,52.1993256,Flight
2852,Freudenburg,James,Computer Science,Staff,2023-06-22,Lisbon,13.23017905,Train
112,Kinard,Steven,Walker Institute,Staff,2023-06-22,Madrid,10.66121905,Train
429,Gladney,Jose,Meteorology,Staff,2023-06-23,Lisbon,13.23017905,Train
1188,Cables,Bruce,Meteorology,Staff,2023-06-23,Stockholm,221.0140122,Flight
2706,Brown,Eric,Meteorology,Staff,2023-06-24,Rotterdam,4.40548925,Train
387,Rupert,Robert,Meteorology,Staff,2023-06-24,Berlin,7.68193905,Train
3906,Jones,Stephen,Meteorology,Staff,2023-06-24,Paris,56.23458,Flight
4210,Spahr,Kenneth,Mathematics and Statistics,Student,2023-06-24,Zurich,6.76946765,Train
1177,Altenburg,Brad,Meteorology,Staff,2023-06-24,Vienna,12.12855905,Train
4708,Standridge,Bryan,Walker Institute,Staff,2023-06-25,Oslo,182.4827694,Flight
2527,Lu,Delcie,Mathematics and Statistics,Student,2023-06-25,Belgrade,11.43230845,Train
3406,Williams,Lloyd,Computer Science,Student,2023-06-25,Warsaw,221.6075208,Flight
4073,Castellanos,Mary,Mathematics and Statistics,Student,2023-06-25,Accra,1494,Flight
1052,Manylath,Victoria,Meteorology,Student,2023-06-25,Zurich,119.0377572,Flight
464,Dolecki,Ricky,Mathematics and Statistics,Student,2023-06-25,Kigali,1976,Flight
4828,Milton,Debbie,Meteorology,Staff,2023-06-26,Amsterdam,55.1004198,Flight
3946,Wynn,Donna,Mathematics and Statistics,Student,2023-06-26,Oslo,12.54779905,Train
2439,Ray,Timothy,Mathematics and Statistics,Staff,2023-06-26,Luxembourg,4.98809905,Train
3065,Kirby,Linda,Computer Science,Student,2023-06-26,Denver,2254,Flight
1349,Honeycutt,Jack,Meteorology,Student,2023-06-26,Monaco,8.73449905,Train
3677,Meeks,Oscar,Mathematics and Statistics,Student,2023-06-26,Berlin,7.68193905,Train
2035,Fung,Matthew,Meteorology,Staff,2023-06-26,Oslo,12.54779905,Train
1461,Rodriguez,Ashley,Computer Science,Student,2023-06-26,Helsinki,279.3243444,Flight
4870,Martin,Shannon,Meteorology,Staff,2023-06-27,LA,2652,Flight
1924,Fischer,Leona,Meteorology,Student,2023-06-27,Monaco,158.0826528,Flight
4545,Vivier,Fred,Meteorology,Student,2023-06-27,Milan,7.89918565,Train
4054,Arana,Mildred,Meteorology,Staff,2023-06-27,Stockholm,221.0140122,Flight
2978,Droke,Marcos,Mathematics and Statistics,Staff,2023-06-27,Lisbon,13.23017905,Train
107,Durdan,Miles,Meteorology,Staff,2023-06-28,Rome,221.2103382,Flight
3477,Cunningham,Frank,Meteorology,Staff,2023-06-28,Berlin,144.5163414,Flight
2652,Durdan,Miles,Meteorology,Staff,2023-06-28,Stockholm,221.0140122,Flight
256,Quinn,Faye,Mathematics and Statistics,Student,2023-06-28,Belfast,80.0851686,Flight
3266,Jones,Boyd,Meteorology,Staff,2023-06-28,Vaduz,141.8297316,Flight
4721,Styles,Eddie,Meteorology,Student,2023-06-28,Monaco,158.0826528,Flight
3877,Bass,Kevin,Meteorology,Staff,2023-06-28,Barcelona,8.94938185,Train
3018,Rodriguez,Ashley,Computer Science,Student,2023-06-29,Vaduz,7.80235905,Train
4356,Larson,Irene,Meteorology,Staff,2023-06-29,Rotterdam,55.1004198,Flight
1281,Bohannan,George,Meteorology,Staff,2023-06-29,Zurich,6.76946765,Train
412,Sweitzer,Guadalupe,Meteorology,Student,2023-06-29,Andorra La Vella,10.16615905,Train
4640,Williamson,Diane,Meteorology,Staff,2023-06-29,Zurich,119.0377572,Flight
2952,Nelson,Patricia,Mathematics and Statistics,Staff,2023-06-30,Helsinki,279.3243444,Flight
706,Brisbon,Sherri,Mathematics and Statistics,Student,2023-06-30,Rome,10.31333905,Train
899,Hasberry,Gerald,Meteorology,Student,2023-06-30,Sydney,5063,Flight
1426,Delgado,Gary,Mathematics and Statistics,Student,2023-06-30,Madrid,10.66121905,Train
685,Robbins,Walter,Meteorology,Staff,2023-07-01,Monaco,158.0826528,Flight
3435,Guizar,Robert,Mathematics and Statistics,Student,2023-07-01,Brussels,3.95337905,Train
4926,Kittrell,Phyllis,Meteorology,Student,2023-07-01,Rome,10.31333905,Train
2154,Scott,Reginald,Meteorology,Student,2023-07-02,Budapest,10.00140665,Train
2184,Lyman,John,Meteorology,Staff,2023-07-02,Prague,157.2156132,Flight
758,Helgason,Debbie,Computer Science,Student,2023-07-02,Zurich,119.0377572,Flight
3868,Pickerel,Morris,Meteorology,Staff,2023-07-03,Lisbon,13.23017905,Train
4052,Cables,Bruce,Meteorology,Staff,2023-07-03,LA,2652,Flight
4380,Mason,Jose,Mathematics and Statistics,Student,2023-07-03,Brussels,3.95337905,Train
895,Southern,Norma,Meteorology,Staff,2023-07-04,Oslo,182.4827694,Flight
3601,Page,Richard,Mathematics and Statistics,Student,2023-07-04,Lisbon,240.2479194,Flight
4156,Kassin,Ramon,Mathematics and Statistics,Student,2023-07-05,Prague,157.2156132,Flight
2462,Lamantia,Harold,Computer Science,Staff,2023-07-05,Cologne,4.88609885,Train
